name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteria	2	superkingdom	0	6	5	0.0
Myxococcales	29	order	9638245	3	0	0.0
Vitreoscilla	59	genus	0	1	0	0.0
Lysobacter	68	genus	0	1	0	0.0
Hyphomicrobium	81	genus	3700497	1	0	0.0
Planctomycetales	112	order	5733343	1	0	0.0
Spirochaeta	146	genus	2772907	1	0	0.0
Treponema	157	genus	2490077	2	0	0.0
Campylobacter	194	genus	2403822	1	1	0.0
Achromobacter	222	genus	7359146	1	0	0.0
Brucella	234	genus	4039663	2	1	0.0
Pseudomonas	286	genus	9017316	2	0	0.0
Pseudomonas syringae pv. syringae	321	leaf	17996541	1	1	0.0
Xanthomonas	338	genus	23419814	1	1	0.0
Rhizobiales	356	order	5410296	9	0	0.0
Bradyrhizobium	374	genus	11894480	1	0	0.0
Rhizobium	379	genus	8184003	3	0	0.0
Methylobacterium	407	genus	7144985	2	0	0.0
Acetobacteraceae	433	family	3826783	5	0	0.0
Neisseria	482	genus	2223758	2	0	0.0
Bordetella	517	genus	4536693	2	0	0.0
Chromobacterium	535	genus	4751080	1	0	0.0
Enterobacteriaceae	543	family	10341043	2	0	0.0
Klebsiella	570	genus	12784449	1	0	0.0
Aeromonas	642	genus	5822658	1	1	0.0
Rickettsia	780	genus	1252916	1	1	0.0
Bacteroidaceae	815	family	5275069	1	0	0.0
Porphyromonas	836	genus	2657841	1	0	0.0
Desulfovibrio	872	genus	3919658	4	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	4	0	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus	893	genus	0	4	0	0.0
Desulfococcus	896	genus	3944167	1	0	0.0
Nitrosomonas	914	genus	2796959	1	0	0.0
Bdellovibrio	958	genus	3359107	2	0	0.0
Herbaspirillum	963	genus	5363540	1	0	0.0
Selenomonas	970	genus	3100147	1	0	0.0
Bacteroidetes	976	phylum	3686275	1	0	0.0
Capnocytophaga	1016	genus	2592165	1	0	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Chloroflexaceae	1106	family	5070807	1	0	0.0
Synechococcus	1129	genus	2744871	1	0	0.0
Anabaena	1163	genus	7063285	1	0	0.0
Proteobacteria	1224	phylum	6582363	17	0	0.0
Gammaproteobacteria	1236	class	8199621	11	0	0.0
Firmicutes	1239	phylum	3951907	3	0	0.0
Micrococcaceae	1268	family	3809026	2	0	0.0
Micrococcus	1269	genus	4996790	2	0	0.0
Deinococcus	1298	genus	4067791	1	0	0.0
Streptococcaceae	1300	family	2703668	2	0	0.0
Streptococcus	1301	genus	2347233	30	7	0.0
Enterococcus	1350	genus	3047520	1	0	0.0
Aerococcus	1375	genus	2080974	1	0	0.0
Gemella	1378	genus	0	4	0	0.0
Bacillales	1385	order	5092237	3	0	0.0
Bacillus	1386	genus	6141499	4	1	0.0
Clostridium	1485	genus	4654291	5	1	0.0
Lactobacillus	1578	genus	3009630	1	0	0.0
Corynebacteriaceae	1653	family	2732186	3	0	0.0
Actinomyces	1654	genus	2811991	59	16	0.0
Bifidobacterium	1678	genus	2688194	1	0	0.0
Cellulomonas	1707	genus	3971988	1	0	0.0
Corynebacterium	1716	genus	2732186	6	0	0.0
Eubacterium	1730	genus	0	4	0	0.0
Propionibacterium	1743	genus	2646865	2	0	0.0
Actinobacteria	1760	class	5015669	47	11	0.0
Mycobacteriaceae	1762	family	7116636	6	0	0.0
Mycobacterium	1763	genus	7259758	4	0	0.0
Nocardia	1817	genus	7567967	4	0	0.0
Rhodococcus	1827	genus	6750748	5	1	0.0
Saccharopolyspora	1835	genus	8212805	1	0	0.0
Nocardioides	1839	genus	4376707	2	0	0.0
Actinopolyspora	1849	genus	0	1	0	0.0
Saccharomonospora	1851	genus	4308349	1	0	0.0
Micromonospora	1873	genus	7025559	1	0	0.0
Streptomyces	1883	genus	9710281	20	0	0.0
Actinomadura	1988	genus	0	1	0	0.0
Streptosporangium	2000	genus	10369518	1	0	0.0
Thermomonosporaceae	2012	family	5639016	2	0	0.0
Thermomonospora	2019	genus	5639016	1	0	0.0
Actinomycetales	2037	order	2376616	1	0	0.0
Actinomycetaceae	2049	family	2376616	23	0	0.0
Mobiluncus	2050	genus	2146480	1	0	0.0
Gordonia	2053	genus	5567155	2	0	0.0
Streptomycetaceae	2062	family	9677174	11	0	0.0
Pseudonocardiaceae	2070	family	9441254	6	0	0.0
Methanobacteriaceae	2159	family	1989655	3	0	0.0
Methanobacterium	2160	genus	0	11	0	0.0
Methanobrevibacter	2172	genus	2395181	17	6	0.0
Methanothermus	2179	genus	1243342	1	0	0.0
Methanococcus	2184	genus	1754786	1	0	0.0
Methanosarcinaceae	2206	family	3999502	1	0	0.0
Methanothrix	2222	genus	2798839	1	0	0.0
Halobacteriaceae	2236	family	2979478	1	0	0.0
Methanosphaera	2316	genus	1767403	1	0	0.0
Heliobacterium	2697	genus	3075407	1	0	0.0
Halomonas	2745	genus	4061825	1	0	0.0
Magnetospirillum	13134	genus	4496228	1	0	0.0
Sphingomonas	13687	genus	5564099	1	0	0.0
Micromonosporaceae	28056	family	7309173	6	0	0.0
Arcobacter	28196	genus	2367959	1	0	0.0
Alphaproteobacteria	28211	class	3925312	9	0	0.0
Betaproteobacteria	28216	class	5609802	5	0	0.0
Deltaproteobacteria	28221	class	5142330	2	0	0.0
Geobacter	28231	genus	4227210	2	0	0.0
Blueberry scorch virus	31722	species	8512	1	1	0.0
Bifidobacteriaceae	31953	family	2593741	5	0	0.0
Propionibacteriaceae	31957	family	2827829	8	0	0.0
Clostridiaceae	31979	family	4509975	4	0	0.0
Rhodobacteraceae	31989	family	4505216	4	0	0.0
Burkholderia	32008	genus	8385645	4	1	0.0
Xanthomonadaceae	32033	family	18116294	1	0	0.0
Leptotrichia	32067	genus	2465610	2	1	0.0
Coriobacterium	33870	genus	2115681	1	0	0.0
Agromyces	33877	genus	0	1	0	0.0
Rathayibacter	33886	genus	4359758	1	0	0.0
Acetobacterium	33951	genus	4044777	2	0	0.0
Lactobacillaceae	33958	family	2969763	1	0	0.0
Nitrosospira	35798	genus	3222211	1	0	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Brevundimonas	41275	genus	3445263	1	0	0.0
Bradyrhizobiaceae	41294	family	6811178	2	0	0.0
Rhodospirillaceae	41295	family	4756441	3	0	0.0
Sphingomonadaceae	41297	family	4220148	5	0	0.0
Brachybacterium	43668	genus	3614992	2	1	0.0
Mesoplasma	46239	genus	1097968	1	0	0.0
Ralstonia	48736	genus	5694356	1	0	0.0
Pseudoalteromonas	53246	genus	4529238	1	0	0.0
Pantoea	53335	genus	4926392	1	0	0.0
Intrasporangium	53357	genus	4024382	1	0	0.0
Mycoplasma edwardii	53558	species	832213	1	1	0.0
Deferribacter	53572	genus	2542933	1	0	0.0
Xylophilus	54066	genus	0	1	0	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	1	1	0.0
Kocuria	57493	genus	2697540	3	0	0.0
Natronomonas	63743	genus	2831134	1	0	0.0
Mitsuaria	65047	genus	0	1	0	0.0
Meiothermus	65551	genus	3409563	1	0	0.0
Mesorhizobium	68287	genus	6950930	1	0	0.0
Deferribacteres	68337	class	2627038	1	0	0.0
Desulfuromonadales	69541	order	4166387	2	0	0.0
Cryobacterium	69578	genus	0	1	0	0.0
Pseudomonadales	72274	order	7879796	4	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	1	0	0.0
Tessaracoccus	72763	genus	0	4	0	0.0
Oxalobacteraceae	75682	family	4943362	2	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	1	1	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	0	0.0
Burkholderiales	80840	order	6876513	17	0	0.0
Comamonadaceae	80864	family	5361178	6	0	0.0
Rhizobiaceae	82115	family	6287308	1	0	0.0
Nocardiopsaceae	83676	family	5543981	1	0	0.0
Thermobifida	83677	genus	3642249	1	0	0.0
Kineosporiaceae	83778	family	4956672	3	0	0.0
Aeromonadaceae	84642	family	5684342	1	0	0.0
Acidimicrobiales	84993	order	3494169	1	0	0.0
Coriobacteriia	84998	class	2427001	2	0	0.0
Coriobacteriales	84999	order	1903794	2	0	0.0
Micrococcales	85006	order	3827208	22	0	0.0
Corynebacteriales	85007	order	5215365	10	0	0.0
Micromonosporales	85008	order	7309173	1	0	0.0
Propionibacteriales	85009	order	3142856	3	0	0.0
Pseudonocardiales	85010	order	9441254	1	0	0.0
Streptomycetales	85011	order	9677174	1	0	0.0
Streptosporangiales	85012	order	6364076	1	0	0.0
Nocardioidaceae	85015	family	5978097	7	0	0.0
Promicromonosporaceae	85017	family	3655364	2	0	0.0
Dermabacteraceae	85020	family	3614992	1	0	0.0
Intrasporangiaceae	85021	family	3722328	2	0	0.0
Microbacteriaceae	85023	family	4437172	6	0	0.0
Nocardiaceae	85025	family	7002200	1	0	0.0
Gordoniaceae	85026	family	5567155	3	0	0.0
Geodermatophilaceae	85030	family	5098918	1	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Glycomycetaceae	85034	family	6841557	2	0	0.0
Bacilli	91061	class	4004361	2	0	0.0
Enterobacterales	91347	order	9150247	6	0	0.0
Roseateles	93681	genus	0	1	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	17	13	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	1	1	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	1	0	0.0
Collinsella	102106	genus	0	1	0	0.0
Cupriavidus	106589	genus	8611896	1	0	0.0
Buchnera aphidicola str. APS (Acyrthosiphon pisum)	107806	leaf	655725	1	0	0.0
Halothiobacillus	109262	genus	2582886	1	0	0.0
Deinococcales	118964	order	3978081	1	0	0.0
Methylobacteriaceae	119045	family	7385556	1	0	0.0
Burkholderiaceae	119060	family	8055234	2	0	0.0
Hydrogenophilales	119069	order	0	1	0	0.0
Acidithiobacillus	119977	genus	3119226	1	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	1	0	0.0
Ornithinimicrobium	125287	genus	0	1	0	0.0
Erysipelotrichaceae	128827	family	1770425	2	0	0.0
Geobacillus	129337	genus	3628949	1	1	0.0
Olsenella	133925	genus	2051896	1	0	0.0
Xanthomonadales	135614	order	17217631	4	0	0.0
Oceanospirillales	135619	order	2628861	2	0	0.0
Pseudomonadaceae	135621	family	8873413	3	0	0.0
Alteromonadales	135622	order	4750860	1	0	0.0
Aeromonadales	135624	order	5684342	1	0	0.0
Pasteurellales	135625	order	2528486	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	1	1	0.0
Methanothermobacter	145260	genus	1695256	9	0	0.0
Thermobispora	147067	genus	4189976	1	0	0.0
Georgenia	154116	genus	0	3	0	0.0
Methanothermococcus	155862	genus	1677455	1	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	2	1	0.0
Pseudomonas putida KT2440	160488	leaf	6181873	1	0	0.0
Peptoniphilus	162289	genus	0	1	0	0.0
Oerskovia	162491	genus	0	1	0	0.0
Sphingobium	165695	genus	4589609	2	0	0.0
